Type,XPath,Paths.Name,Paths.Providers.Name,Paths.Providers.Events.Id,Paths.Providers.Events.References.File,Paths.Providers.Events.References.QueryList.Id
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,32784,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,40961,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,40962,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,46358,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,53249,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,53250,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,53251,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,53504,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,53505,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,53506,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,53507,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,53508,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*[System[(EventID=2004)]],Microsoft-Windows-DriverFrameworks-UserMode/Operational,Microsoft-Windows-DriverFrameworks-UserMode,2004,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,13
Select,*[System[(EventID=2004)]],Microsoft-Windows-DriverFrameworks-UserMode/Operational,Microsoft-Windows-DriverFrameworks-UserMode,2004,./palantir/windows-event-forwarding/wef-subscriptions/Drivers.xml,1
Select,*[System[(EventID=800)]],Windows PowerShell,PowerShell,800,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,14
Select,*,Windows PowerShell,PowerShell,,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3010,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3010,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3023,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3023,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3001,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3001,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3002,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3002,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3003,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3003,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3004,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-CodeIntegrity'] and (Level=2 or Level=3) and (EventID=3001 or EventID=3002 or EventID=3003 or EventID=3004 or EventID=3010 or EventID=3023)]],Microsoft-Windows-CodeIntegrity/Operational,Microsoft-Windows-CodeIntegrity,3004,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,0
Select,"*[System[Provider[@Name='Microsoft-Windows-Kernel-PnP'] and Level=4 and (EventID=400 or EventID=410)]] and
*[EventData[Data[@Name='DriverName']=""usbstor.inf""]]
",Microsoft-Windows-Kernel-PnP/Configuration,Microsoft-Windows-Kernel-PnP,400,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/USBDetection.xml,0
Select,"*[System[Provider[@Name='Microsoft-Windows-Kernel-PnP'] and Level=4 and (EventID=400 or EventID=410)]] and *[EventData[Data[@Name='DriverName']=""usbstor.inf""]] ",Microsoft-Windows-Kernel-PnP/Configuration,Microsoft-Windows-Kernel-PnP,400,./palantir/windows-event-forwarding/wef-subscriptions/External-Devices.xml,0
Select,"*[System[Provider[@Name='Microsoft-Windows-Kernel-PnP'] and Level=4 and (EventID=400 or EventID=410)]] and
*[EventData[Data[@Name='DriverName']=""usbstor.inf""]]
",Microsoft-Windows-Kernel-PnP/Configuration,Microsoft-Windows-Kernel-PnP,410,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/USBDetection.xml,0
Select,"*[System[Provider[@Name='Microsoft-Windows-Kernel-PnP'] and Level=4 and (EventID=400 or EventID=410)]] and *[EventData[Data[@Name='DriverName']=""usbstor.inf""]] ",Microsoft-Windows-Kernel-PnP/Configuration,Microsoft-Windows-Kernel-PnP,410,./palantir/windows-event-forwarding/wef-subscriptions/External-Devices.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2033,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinFAS.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2033,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2004,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinFAS.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2004,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2005,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinFAS.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2005,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2006,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinFAS.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2006,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2009,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinFAS.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Windows Firewall With Advanced Security'] and (Level=2 or Level=4 or Level=0) and (EventID=2004 or EventID=2005 or EventID=2006 or EventID=2009 or EventID=2033)]],Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2009,./palantir/windows-event-forwarding/wef-subscriptions/Firewall.xml,0
Select,"*[System[Provider[@Name='Microsoft-Windows-PrintService'] and Level=4 and EventID=307]]
",Microsoft-Windows-PrintService/Operational,Microsoft-Windows-PrintService,307,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/PrintDetect.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-PrintService'] and Level=4 and EventID=307]],Microsoft-Windows-PrintService/Operational,Microsoft-Windows-PrintService,307,./palantir/windows-event-forwarding/wef-subscriptions/Print.xml,0
Select,"*[System[Provider[@Name='Microsoft-Windows-Servicing'] and EventID=2 and Level=0]]
	and
	*[UserData[CbsPackageChangeState[IntendedPackageState='Installed']]]
	",Setup,Microsoft-Windows-Servicing,2,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/MsiPackages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Servicing'] and EventID=2 and Level=0]] and *[UserData[CbsPackageChangeState[IntendedPackageState='Installed']]] ,Setup,Microsoft-Windows-Servicing,2,./palantir/windows-event-forwarding/wef-subscriptions/MSI-Packages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Servicing'] and Level=0 and EventID=1009]],Setup,Microsoft-Windows-Servicing,1009,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinUpdateErr.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Servicing'] and Level=0 and EventID=1009]],Setup,Microsoft-Windows-Servicing,1009,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Updates.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Application-Experience'] and (EventID=903 or EventID=904)]],Microsoft-Windows-Application-Experience/Program-Inventory,Microsoft-Windows-Application-Experience,903,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/MsiPackages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Application-Experience'] and (EventID=903 or EventID=904)]],Microsoft-Windows-Application-Experience/Program-Inventory,Microsoft-Windows-Application-Experience,903,./palantir/windows-event-forwarding/wef-subscriptions/MSI-Packages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Application-Experience'] and (EventID=905 or EventID=906)]],Microsoft-Windows-Application-Experience/Program-Inventory,Microsoft-Windows-Application-Experience,906,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/MsiPackages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Application-Experience'] and (EventID=905 or EventID=906)]],Microsoft-Windows-Application-Experience/Program-Inventory,Microsoft-Windows-Application-Experience,906,./palantir/windows-event-forwarding/wef-subscriptions/MSI-Packages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Application-Experience'] and (EventID=907 or EventID=908)]],Microsoft-Windows-Application-Experience/Program-Inventory,Microsoft-Windows-Application-Experience,908,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/MsiPackages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Application-Experience'] and (EventID=907 or EventID=908)]],Microsoft-Windows-Application-Experience/Program-Inventory,Microsoft-Windows-Application-Experience,908,./palantir/windows-event-forwarding/wef-subscriptions/MSI-Packages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Application-Experience'] and EventID=800]],Microsoft-Windows-Application-Experience/Program-Inventory,Microsoft-Windows-Application-Experience,800,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/MsiPackages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Application-Experience'] and EventID=800]],Microsoft-Windows-Application-Experience/Program-Inventory,Microsoft-Windows-Application-Experience,800,./palantir/windows-event-forwarding/wef-subscriptions/MSI-Packages.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-WindowsUpdateClient'] and Level=2 and (EventID=20 or EventID=24 or EventID=25 or EventID=31 or EventID=34 or EventID=35)]],Microsoft-Windows-WindowsUpdateClient/Operational,Microsoft-Windows-WindowsUpdateClient,34,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinUpdateErr.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-WindowsUpdateClient'] and Level=2 and (EventID=19 or EventID=20 or EventID=24 or EventID=25 or EventID=31 or EventID=34 or EventID=35)]],Microsoft-Windows-WindowsUpdateClient/Operational,Microsoft-Windows-WindowsUpdateClient,34,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Updates.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-WindowsUpdateClient'] and Level=2 and (EventID=20 or EventID=24 or EventID=25 or EventID=31 or EventID=34 or EventID=35)]],Microsoft-Windows-WindowsUpdateClient/Operational,Microsoft-Windows-WindowsUpdateClient,35,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinUpdateErr.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-WindowsUpdateClient'] and Level=2 and (EventID=19 or EventID=20 or EventID=24 or EventID=25 or EventID=31 or EventID=34 or EventID=35)]],Microsoft-Windows-WindowsUpdateClient/Operational,Microsoft-Windows-WindowsUpdateClient,35,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Updates.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-WindowsUpdateClient'] and Level=2 and (EventID=20 or EventID=24 or EventID=25 or EventID=31 or EventID=34 or EventID=35)]],Microsoft-Windows-WindowsUpdateClient/Operational,Microsoft-Windows-WindowsUpdateClient,31,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinUpdateErr.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-WindowsUpdateClient'] and Level=2 and (EventID=19 or EventID=20 or EventID=24 or EventID=25 or EventID=31 or EventID=34 or EventID=35)]],Microsoft-Windows-WindowsUpdateClient/Operational,Microsoft-Windows-WindowsUpdateClient,31,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Updates.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-WindowsUpdateClient'] and Level=2 and (EventID=20 or EventID=24 or EventID=25 or EventID=31 or EventID=34 or EventID=35)]],Microsoft-Windows-WindowsUpdateClient/Operational,Microsoft-Windows-WindowsUpdateClient,25,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WinUpdateErr.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-WindowsUpdateClient'] and Level=2 and (EventID=19 or EventID=20 or EventID=24 or EventID=25 or EventID=31 or EventID=34 or EventID=35)]],Microsoft-Windows-WindowsUpdateClient/Operational,Microsoft-Windows-WindowsUpdateClient,25,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Updates.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=8000 or EventID=8001 or EventID=8003 or EventID=8011 or EventID=11000 or EventID=11001) and Level=4]]
",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,8000,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=8000 or EventID=8001 or EventID=8003 or EventID=8011 or EventID=11000 or EventID=11001) and Level=4]]
",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,8001,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=8000 or EventID=8001 or EventID=8003 or EventID=8011 or EventID=11000 or EventID=11001) and Level=4]]
",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,8003,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=8000 or EventID=8001 or EventID=8003 or EventID=8011 or EventID=11000 or EventID=11001) and Level=4]]
",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,8011,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=8000 or EventID=8001 or EventID=8003 or EventID=8011 or EventID=11000 or EventID=11001) and Level=4]]
",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,11000,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=8000 or EventID=8001 or EventID=8003 or EventID=8011 or EventID=11000 or EventID=11001) and Level=4]]
",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,11001,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=8002 or EventID=11002) and Level=2 ]]

",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,8002,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=8002 or EventID=11002) and Level=2 ]]

",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,11002,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=11004 or EventID=11005 or EventID=11010 or EventID=11006) and (Level=2 or Level=4)]]

",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,11010,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=11004 or EventID=11005 or EventID=11010 or EventID=11006) and (Level=2 or Level=4)]]

",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,11004,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=11004 or EventID=11005 or EventID=11010 or EventID=11006) and (Level=2 or Level=4)]]

",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,11005,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=11004 or EventID=11005 or EventID=11010 or EventID=11006) and (Level=2 or Level=4)]]

",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,11006,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"	
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=12011 or EventID=12012 or EventID=12013) and (Level=2 or Level=4)]]

",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,12011,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"	
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=12011 or EventID=12012 or EventID=12013) and (Level=2 or Level=4)]]

",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,12012,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"	
	*[System[Provider[@Name='Microsoft-Windows-WLAN-AutoConfig'] and (EventID=12011 or EventID=12012 or EventID=12013) and (Level=2 or Level=4)]]

",Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,12013,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-NetworkProfile'] and (EventID=10000 or EventID=10001) and Level=4]]
	",Microsoft-Windows-NetworkProfile/Operational,Microsoft-Windows-NetworkProfile,10000,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,1
Select,"
	*[System[Provider[@Name='Microsoft-Windows-NetworkProfile'] and (EventID=10000 or EventID=10001) and Level=4]]
	",Microsoft-Windows-NetworkProfile/Operational,Microsoft-Windows-NetworkProfile,10001,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WifiActivity.xml,1
Select,*[System[(EventID=150 or EventID=770)]],DNS Server,,150,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,1
Select,*[System[(EventID=541)]],Microsoft-Windows-DNSServer/Audit,,541,./palantir/windows-event-forwarding/wef-subscriptions/DNS.xml,1
Select,*[System[Provider[@Name='AD FS']]],AD FS/Admin,AD FS,,./palantir/windows-event-forwarding/wef-subscriptions/ADFS.xml,1
Select,*,AD FS Tracing/Debug,,,./palantir/windows-event-forwarding/wef-subscriptions/ADFS.xml,2
Select,*,Duo Authentication for AD FS,,,./palantir/windows-event-forwarding/wef-subscriptions/ADFS.xml,3
Select,*,Microsoft-Windows-WMI-Activity/Operational,Microsoft-Windows-WMI-Activity,5857,./palantir/windows-event-forwarding/wef-subscriptions/WMI.xml,0
Select,*,Microsoft-Windows-WMI-Activity/Operational,Microsoft-Windows-WMI-Activity,5858,./palantir/windows-event-forwarding/wef-subscriptions/WMI.xml,0
Select,*,Microsoft-Windows-WMI-Activity/Operational,Microsoft-Windows-WMI-Activity,5859,./palantir/windows-event-forwarding/wef-subscriptions/WMI.xml,0
Select,*,Microsoft-Windows-WMI-Activity/Operational,Microsoft-Windows-WMI-Activity,5860,./palantir/windows-event-forwarding/wef-subscriptions/WMI.xml,0
Select,*,Microsoft-Windows-WMI-Activity/Operational,Microsoft-Windows-WMI-Activity,5861,./palantir/windows-event-forwarding/wef-subscriptions/WMI.xml,0
Select,*,Microsoft-Windows-TPM-WMI,,,./palantir/windows-event-forwarding/wef-subscriptions/WMI.xml,1
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4097,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4098,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4099,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4100,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4101,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
